GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,46.4955,98.8641,85.7557,61.6354,45.7683,46.4893,0.0,385.0083,35.5909,94.7825,107.068,84.1438,39.544,48.1307,0.0,409.25989999999996,44.2529,140.6388,95.8245,71.6127,26.254,69.5523,0.0,448.13520000000005
다사611484,내국인,관외,27.8412,69.21,71.6405,63.9976,70.8379,83.0225,0.0,386.5497,40.3352,93.5907,43.516,47.9759,100.5642,48.8724,0.0,374.85439999999994,34.4449,67.3515,38.1482,76.3561,52.3254,76.0523,0.0,344.6784
다사611484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,37.8487,37.8487,0.0,0.0,0.0,0.0,0.0,0.0,97.7042,97.7042,0.0,0.0,0.0,0.0,0.0,0.0,4.3933,4.3933
다사611484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,82.0102,82.0102,0.0,0.0,0.0,0.0,0.0,0.0,61.2368,61.2368,0.0,0.0,0.0,0.0,0.0,0.0,26.4447,26.4447
다사611485,내국인,관내,39.4287,11.1962,50.698,18.7642,81.3783,17.5304,0.0,218.99579999999997,28.9671,12.1207,60.2124,18.0459,120.7807,21.8805,0.0,262.0073,20.241,11.2579,36.7834,16.6193,67.9967,24.9258,0.0,177.82410000000002
다사611485,내국인,관외,90.2433,67.2051,28.2735,64.025,25.941,88.0882,0.0,363.77610000000004,79.8906,35.4138,34.1223,49.4947,16.2355,92.9848,0.0,308.1417,93.3801,97.5553,39.3737,85.1651,31.1265,75.9457,0.0,422.5464
다사611485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,50.3239,50.3239,0.0,0.0,0.0,0.0,0.0,0.0,24.9136,24.9136,0.0,0.0,0.0,0.0,0.0,0.0,44.0485,44.0485
다사612483,내국인,관내,70.6176,98.8422,20.4002,46.5361,46.1332,44.771,0.0,327.30030000000005,80.7524,62.874,18.2566,30.8223,36.4336,26.9544,0.0,256.0933,40.918,75.8115,20.1361,35.0796,52.2295,33.2068,0.0,257.3815
다사612483,내국인,관외,54.1541,85.8481,32.1085,37.3641,48.4515,56.4198,0.0,314.34610000000004,42.694,90.69,22.9167,33.3607,56.3165,70.4265,0.0,316.4044,48.8155,119.9148,31.0004,39.8858,46.7872,30.5312,0.0,316.9349
다사612483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,93.2784,93.2784,0.0,0.0,0.0,0.0,0.0,0.0,110.7474,110.7474,0.0,0.0,0.0,0.0,0.0,0.0,2.2419,2.2419
다사612484,내국인,관내,59.3596,74.6828,38.6151,51.3151,83.3863,77.7212,0.0,385.08009999999996,46.0416,66.8125,19.9034,47.1826,57.6285,98.3978,0.0,335.9664,53.5284,70.6483,22.5954,25.942,82.1831,66.1463,0.0,321.0435
다사612484,내국인,관외,60.6089,26.0394,31.2839,49.3054,73.4787,3.3346,0.0,244.0509,78.7041,31.5033,39.9159,28.7261,109.3594,3.9587,0.0,292.1675,46.9802,34.0898,39.2923,64.851,36.9403,4.4923,0.0,226.6459
다사612484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,122.2016,122.2016,0.0,0.0,0.0,0.0,0.0,0.0,94.1121,94.1121,0.0,0.0,0.0,0.0,0.0,0.0,153.5419,153.5419
다사612484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,17.6368,17.6368,0.0,0.0,0.0,0.0,0.0,0.0,9.9621,9.9621,0.0,0.0,0.0,0.0,0.0,0.0,86.6741,86.6741
다사612485,내국인,관내,25.8278,34.6068,56.1239,5.7505,18.6469,90.0631,0.0,231.019,17.6138,28.9442,72.5726,2.9019,12.683,109.096,0.0,243.8115,27.5853,22.5007,56.3048,6.3134,24.1355,108.3017,0.0,245.14139999999998
다사612485,내국인,관외,39.6433,28.6616,42.788,73.4912,79.7659,2.3518,0.0,266.70180000000005,54.1961,38.1877,29.0925,94.2941,97.3529,3.187,0.0,316.3103,24.9982,17.903,33.5847,102.9551,56.452,2.2182,0.0,238.1112
다사612485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,28.3933,28.3933,0.0,0.0,0.0,0.0,0.0,0.0,63.747,63.747,0.0,0.0,0.0,0.0,0.0,0.0,60.2304,60.2304
다사612485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,83.3161,83.3161,0.0,0.0,0.0,0.0,0.0,0.0,44.2138,44.2138,0.0,0.0,0.0,0.0,0.0,0.0,91.8448,91.8448
다사612486,내국인,관내,60.7431,33.2638,52.5495,21.503,67.7004,78.6307,0.0,314.3905,37.3191,28.0267,67.0403,16.8066,95.2606,80.8298,0.0,325.2831,53.6541,26.0844,64.7482,19.0426,43.9404,92.8383,0.0,300.308
다사612486,내국인,관외,37.8183,69.9743,30.0241,50.9354,83.8108,58.1435,0.0,330.70640000000003,22.1269,55.1859,33.3941,50.6189,48.8243,77.8317,0.0,287.98179999999996,48.2184,89.7066,44.872,41.3771,70.3583,47.9807,0.0,342.5131
다사612486,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,105.5805,105.5805,0.0,0.0,0.0,0.0,0.0,0.0,11.0503,11.0503,0.0,0.0,0.0,0.0,0.0,0.0,46.2065,46.2065
다사613483,내국인,관내,44.9608,39.4756,60.2459,69.8054,22.6165,58.9,0.0,296.0042,61.5585,47.4957,64.6655,80.0742,22.3325,67.6283,0.0,343.75469999999996,42.6427,43.828,82.4511,87.5832,22.4766,47.2846,0.0,326.2662
다사613483,내국인,관외,31.2493,87.2528,61.538,15.4209,15.0372,50.8575,0.0,261.3557,43.3161,64.6712,57.6686,14.9519,21.9012,66.5395,0.0,269.0485,19.2499,82.7362,74.512,16.0008,15.4042,34.7022,0.0,242.6053
다사613483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,44.7271,44.7271,0.0,0.0,0.0,0.0,0.0,0.0,51.9661,51.9661,0.0,0.0,0.0,0.0,0.0,0.0,72.429,72.429
다사613483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,93.9934,93.9934,0.0,0.0,0.0,0.0,0.0,0.0,82.0745,82.0745,0.0,0.0,0.0,0.0,0.0,0.0,87.5205,87.5205
다사613484,내국인,관내,52.0634,71.9179,88.7119,76.1647,14.7753,53.8389,0.0,357.4721,77.5569,96.7088,104.1343,107.3029,11.7763,60.1885,0.0,457.66769999999997,30.6548,49.1656,117.0466,78.4919,10.9601,45.9184,0.0,332.23740000000004
다사613484,내국인,관외,43.5404,70.8394,22.566,18.4171,19.4758,94.2742,0.0,269.11289999999997,63.0524,93.7109,14.5408,24.6545,18.5985,57.4059,0.0,271.96299999999997,63.9265,54.6779,15.5519,25.7115,18.8881,139.7586,0.0,318.5145
다사613484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,29.2318,29.2318,0.0,0.0,0.0,0.0,0.0,0.0,24.1406,24.1406,0.0,0.0,0.0,0.0,0.0,0.0,32.405,32.405
다사613484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,36.4468,36.4468,0.0,0.0,0.0,0.0,0.0,0.0,82.3712,82.3712,0.0,0.0,0.0,0.0,0.0,0.0,86.2688,86.2688
