GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,81.8882,96.0514,45.9538,6.5773,69.887,58.5699,0.0,358.92760000000004,66.5603,99.8298,27.4575,6.6031,70.5484,73.9867,0.0,344.98580000000004,71.2057,49.4392,57.7084,6.8726,42.2048,65.3222,0.0,292.7529
다사611484,내국인,관외,1.9346,73.0934,28.1348,23.1567,42.4751,30.3218,0.0,199.1164,2.792,76.7645,36.4324,11.894,30.8937,42.2984,0.0,201.075,1.1254,41.5725,36.0584,11.929,23.342,17.5614,0.0,131.5887
다사611484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,166.9328,166.9328,0.0,0.0,0.0,0.0,0.0,0.0,110.323,110.323,0.0,0.0,0.0,0.0,0.0,0.0,143.4535,143.4535
다사611484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,50.9674,50.9674,0.0,0.0,0.0,0.0,0.0,0.0,37.4707,37.4707,0.0,0.0,0.0,0.0,0.0,0.0,14.331,14.331
다사611485,내국인,관내,39.5929,15.7102,25.9237,32.6128,82.0469,33.5716,0.0,229.45809999999997,56.1567,21.3257,16.297,20.3786,90.148,28.9361,0.0,233.2421,46.9157,9.3299,16.7294,43.456,97.7663,34.3584,0.0,248.5557
다사611485,내국인,관외,1.4791,40.2616,96.4527,57.9289,43.862,63.6007,0.0,303.585,1.8935,29.9861,57.1324,38.1182,41.3393,85.7381,0.0,254.2076,0.8431,40.4582,63.7768,74.0162,44.8977,78.3252,0.0,302.3172
다사611485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,7.1275,7.1275,0.0,0.0,0.0,0.0,0.0,0.0,17.7243,17.7243,0.0,0.0,0.0,0.0,0.0,0.0,13.3791,13.3791
다사612483,내국인,관내,11.725,96.285,72.7596,64.9479,84.3337,30.5655,0.0,360.6167,11.8787,139.074,99.0265,34.9008,123.458,24.7163,0.0,433.05429999999996,11.5672,88.7224,73.3682,40.0138,119.4188,43.1738,0.0,376.2642000000001
다사612483,내국인,관외,15.7213,10.9291,84.251,2.1112,74.956,51.9189,0.0,239.8875,14.1359,7.1271,88.8218,2.0478,40.9018,59.818,0.0,212.8524,10.1705,15.597,68.6485,2.2405,70.5343,35.5393,0.0,202.7301
다사612483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,13.1336,13.1336,0.0,0.0,0.0,0.0,0.0,0.0,156.8847,156.8847,0.0,0.0,0.0,0.0,0.0,0.0,151.356,151.356
