GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,10.0836,48.6019,21.76,56.2258,3.0547,80.0883,0.0,219.8143,7.8458,68.823,10.9108,36.7628,4.4979,95.4621,0.0,224.30239999999998,13.9165,71.819,21.6398,79.0426,3.2538,53.9389,0.0,243.6106
다사611484,내국인,관외,41.8514,17.8205,26.6266,47.5618,12.0556,56.4603,0.0,202.37619999999998,47.2391,15.8116,34.2909,40.285,12.3971,80.7524,0.0,230.77609999999999,54.6522,22.5525,22.7114,62.7472,11.1044,33.999,0.0,207.7667
다사611484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,13.4388,13.4388,0.0,0.0,0.0,0.0,0.0,0.0,74.3087,74.3087,0.0,0.0,0.0,0.0,0.0,0.0,68.0937,68.0937
다사611484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,75.962,75.962,0.0,0.0,0.0,0.0,0.0,0.0,89.0432,89.0432,0.0,0.0,0.0,0.0,0.0,0.0,8.0483,8.0483
다사611485,내국인,관내,81.7905,21.1932,67.5765,52.8435,23.5879,1.4488,0.0,248.4404,40.9232,31.7207,56.59,30.8187,32.0994,0.9468,0.0,193.0988,70.6373,18.7469,69.0424,31.0129,25.6844,1.6534,0.0,216.77730000000003
다사611485,내국인,관외,37.3392,88.2359,61.655,76.4424,33.9644,32.0741,0.0,329.711,41.0829,129.48,69.1196,53.2921,18.2163,28.2692,0.0,339.4601,54.9741,74.9561,58.6833,46.1573,22.172,33.7764,0.0,290.71920000000006
다사611485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,67.1955,67.1955,0.0,0.0,0.0,0.0,0.0,0.0,93.9227,93.9227,0.0,0.0,0.0,0.0,0.0,0.0,106.7651,106.7651
다사612483,내국인,관내,40.2638,1.0827,17.3594,57.8497,82.6062,55.0611,0.0,254.2229,30.9207,1.4913,8.8422,34.1271,67.8204,60.3531,0.0,203.5548,43.6562,1.565,21.0575,83.9294,106.2157,71.8852,0.0,328.309
다사612483,내국인,관외,31.4945,40.0832,55.1416,47.5455,43.8036,24.6235,0.0,242.6919,43.0664,50.3272,57.5255,63.7701,36.6671,21.3703,0.0,272.72659999999996,46.3256,31.3442,64.6404,56.8672,30.481,19.4138,0.0,249.0722
다사612483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,75.0198,75.0198,0.0,0.0,0.0,0.0,0.0,0.0,5.8237,5.8237,0.0,0.0,0.0,0.0,0.0,0.0,78.9781,78.9781
다사612484,내국인,관내,28.8419,9.4546,22.8782,52.1945,17.5186,99.5778,0.0,230.4656,27.7665,4.9475,25.4514,77.9874,14.7804,55.0703,0.0,206.0035,20.0194,10.2329,17.2645,40.6639,14.9968,66.06,0.0,169.2375
다사612484,내국인,관외,2.3334,20.4925,21.964,31.767,15.7751,6.6793,0.0,99.01129999999999,3.149,14.635,25.9346,19.508,11.6659,3.8463,0.0,78.73879999999998,1.4542,19.18,11.0181,24.5804,19.2439,5.2585,0.0,80.7351
다사612484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,3.4853,3.4853,0.0,0.0,0.0,0.0,0.0,0.0,127.8915,127.8915,0.0,0.0,0.0,0.0,0.0,0.0,100.2077,100.2077
다사612484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,104.2729,104.2729,0.0,0.0,0.0,0.0,0.0,0.0,37.9471,37.9471,0.0,0.0,0.0,0.0,0.0,0.0,155.3773,155.3773
다사612485,내국인,관내,16.9154,31.5534,29.4016,30.9135,94.7173,48.1221,0.0,251.62329999999997,16.3543,17.6601,14.9997,43.8544,130.0063,33.06,0.0,255.9348,14.1507,46.4086,42.9357,22.3792,139.1263,26.7982,0.0,291.7987
다사612485,내국인,관외,77.4649,23.8591,66.9272,1.1394,86.8773,10.6596,0.0,266.9275,65.0848,23.106,96.9237,1.6295,89.6718,12.0943,0.0,288.51009999999997,90.636,27.1763,80.9714,1.2747,100.965,11.8189,0.0,312.8423
