GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,78.5666,61.4905,25.4007,32.2232,19.148,41.7249,0.0,258.5539,69.9933,79.5495,26.3855,21.2774,26.0617,27.5705,0.0,250.83790000000002,41.5712,77.8282,34.1375,21.9035,18.1683,62.0456,0.0,255.6543
다사611484,내국인,관외,16.2775,60.1075,60.6364,73.401,89.7468,0.2459,0.0,300.4151,13.6005,75.8383,42.7822,56.9286,83.1929,0.1716,0.0,272.51410000000004,8.5451,58.7983,32.4484,40.4809,82.5821,0.2904,0.0,223.1452
다사611484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,114.5465,114.5465,0.0,0.0,0.0,0.0,0.0,0.0,37.1244,37.1244,0.0,0.0,0.0,0.0,0.0,0.0,1.297,1.297
다사611485,내국인,관내,21.1144,84.5964,68.1239,71.0623,51.8724,54.5344,0.0,351.3038,23.0992,116.9057,39.9792,66.6612,60.3504,68.4367,0.0,375.4323999999999,15.6877,72.8523,88.2444,98.6821,62.239,59.7072,0.0,397.4127
다사611485,내국인,관외,39.4284,59.3374,36.5487,55.4875,6.2193,15.8685,0.0,212.88980000000004,50.573,34.5571,29.9385,45.0311,3.8051,20.2372,0.0,184.14200000000002,39.9761,75.4338,54.7086,51.9065,9.1421,9.2583,0.0,240.4254
다사611485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,99.2007,99.2007,0.0,0.0,0.0,0.0,0.0,0.0,45.9315,45.9315,0.0,0.0,0.0,0.0,0.0,0.0,50.0159,50.0159
다사612483,내국인,관내,79.6557,50.204,30.7385,64.596,50.9493,82.7912,0.0,358.9347,105.794,36.695,23.026,42.0375,56.4385,85.6971,0.0,349.68809999999996,58.9263,57.2705,17.9323,92.5398,59.2863,79.6372,0.0,365.5924
다사612483,내국인,관외,20.3943,36.6661,80.3671,38.7107,37.6712,78.542,0.0,292.3514,13.1594,39.9851,58.9001,35.5442,37.3166,83.0116,0.0,267.917,28.197,22.3389,70.031,40.2281,52.4261,70.4464,0.0,283.6675
다사612483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,87.7221,87.7221,0.0,0.0,0.0,0.0,0.0,0.0,12.246,12.246,0.0,0.0,0.0,0.0,0.0,0.0,155.5175,155.5175
다사612483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,22.5506,22.5506,0.0,0.0,0.0,0.0,0.0,0.0,79.2409,79.2409,0.0,0.0,0.0,0.0,0.0,0.0,177.085,177.085
다사612484,내국인,관내,86.818,64.3438,62.8189,51.848,80.0459,32.1063,0.0,377.9809,57.2199,52.2841,31.7443,42.1276,49.6538,44.2167,0.0,277.2464,61.9968,56.0617,85.2025,30.545,100.3265,43.0197,0.0,377.15220000000005
다사612484,내국인,관외,49.7166,72.4929,90.4278,17.8446,2.4535,37.237,0.0,270.1724,29.073,100.7271,114.4432,22.4746,1.6512,18.8162,0.0,287.1853,55.1251,92.5869,106.3913,22.1988,2.8797,51.3394,0.0,330.5212
다사612484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,14.1896,14.1896,0.0,0.0,0.0,0.0,0.0,0.0,4.9516,4.9516,0.0,0.0,0.0,0.0,0.0,0.0,40.8845,40.8845
다사612485,내국인,관내,11.2703,76.3442,67.0559,57.4506,62.9036,7.7455,0.0,282.7701,11.3641,80.4935,54.065,73.2293,31.7117,7.5378,0.0,258.40139999999997,7.375,67.927,56.2383,58.7107,88.3601,6.5038,0.0,285.11490000000003
다사612485,내국인,관외,23.6541,54.0995,14.5819,64.977,24.0416,89.8779,0.0,271.23199999999997,31.5954,61.047,21.7546,89.1556,22.7913,55.0697,0.0,281.4136,23.4147,57.5923,11.99,89.1949,26.2281,104.3702,0.0,312.7902
다사612485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,85.1733,85.1733,0.0,0.0,0.0,0.0,0.0,0.0,103.9695,103.9695,0.0,0.0,0.0,0.0,0.0,0.0,67.5256,67.5256
다사612485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,59.683,59.683,0.0,0.0,0.0,0.0,0.0,0.0,110.1689,110.1689,0.0,0.0,0.0,0.0,0.0,0.0,19.1576,19.1576
다사612486,내국인,관내,95.1973,42.3525,88.4821,89.5255,48.1211,64.1641,0.0,427.84260000000006,54.8386,41.2583,82.9475,49.48,30.1936,86.9481,0.0,345.6661,77.4511,27.0171,54.3196,89.4078,36.7841,78.4599,0.0,363.43960000000004
다사612486,내국인,관외,70.335,15.0424,92.9257,45.5797,30.2452,74.6737,0.0,328.8017,88.2371,8.6458,73.2825,28.6944,29.1696,93.2114,0.0,321.2408,91.6479,9.5115,86.1647,26.0316,35.1124,83.7291,0.0,332.1972
다사612486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,89.5824,89.5824,0.0,0.0,0.0,0.0,0.0,0.0,109.0624,109.0624,0.0,0.0,0.0,0.0,0.0,0.0,106.7625,106.7625
다사613483,내국인,관내,4.1806,79.3836,46.6363,59.1521,64.5266,18.6317,0.0,272.5109,6.085,79.2443,56.2563,84.4566,74.1865,27.8148,0.0,328.0435,2.5789,101.9104,25.5954,30.5922,65.3267,13.3735,0.0,239.3771
다사613483,내국인,관외,67.7289,10.8081,34.7477,38.8418,51.3492,89.0339,0.0,292.5096,68.9487,13.6065,35.0871,57.563,51.7176,48.3074,0.0,275.23030000000006,78.347,7.0134,17.6541,21.8395,31.4623,68.2487,0.0,224.565
다사613483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,52.1768,52.1768,0.0,0.0,0.0,0.0,0.0,0.0,22.482,22.482,0.0,0.0,0.0,0.0,0.0,0.0,80.5259,80.5259
