GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,11.5625,63.6643,66.0425,44.0599,76.144,45.4552,0.0,306.9284,10.9057,37.0061,60.0377,31.1892,71.0209,40.362,0.0,250.5216,15.3201,95.2199,46.6851,24.1482,82.9065,32.1773,0.0,296.4571
다사611484,내국인,관외,68.9715,84.969,20.9632,48.619,97.2723,50.3483,0.0,371.14329999999995,73.2769,48.2235,18.4505,62.6883,90.1638,31.8132,0.0,324.6162,93.1266,66.0111,27.791,57.4013,132.397,42.987,0.0,419.714
다사611484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,124.4939,124.4939,0.0,0.0,0.0,0.0,0.0,0.0,141.4735,141.4735,0.0,0.0,0.0,0.0,0.0,0.0,96.9228,96.9228
다사611485,내국인,관내,52.855,7.0073,28.8956,85.874,13.5281,21.8979,0.0,210.0579,50.5817,7.3799,19.7661,94.0668,16.3807,32.61,0.0,220.78519999999997,72.3662,6.1467,33.5212,56.6761,11.7878,25.0877,0.0,205.5857
다사611485,내국인,관외,48.7395,67.0744,79.5814,0.9613,29.9098,13.8753,0.0,240.1417,34.1123,55.3949,104.7639,1.1034,29.9735,18.9822,0.0,244.3302,63.5315,88.5307,57.2525,1.2207,44.2612,19.9422,0.0,274.73879999999997
다사611485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,4.4218,4.4218,0.0,0.0,0.0,0.0,0.0,0.0,42.6862,42.6862,0.0,0.0,0.0,0.0,0.0,0.0,21.0398,21.0398
다사612483,내국인,관내,82.3093,67.0854,10.7186,79.0696,74.6663,61.8822,0.0,375.7314,56.4057,75.2085,14.6866,72.3579,64.5182,76.167,0.0,359.34389999999996,63.4498,68.6362,12.063,99.4495,53.8213,85.8898,0.0,383.3096
다사612483,내국인,관외,92.1227,38.1398,94.5925,80.0778,22.3917,95.0654,0.0,422.3899,66.7023,44.5946,108.5456,116.0902,13.9521,88.4389,0.0,438.3236999999999,62.4633,39.837,132.1354,41.8603,28.5607,131.8994,0.0,436.7561
다사612484,내국인,관내,1.7864,14.2757,52.5115,34.0918,47.7174,69.0625,0.0,219.4453,0.9935,16.0,47.6826,42.048,53.5144,76.1311,0.0,236.36960000000002,0.9479,10.2707,38.8585,17.8991,39.3226,47.777,0.0,155.07580000000002
다사612484,내국인,관외,61.6593,69.1436,63.9278,47.3787,0.7789,67.5669,0.0,310.4552,82.6479,89.2874,45.8247,51.3526,0.6064,74.1002,0.0,343.8192,43.2425,101.4895,37.4782,43.6636,0.4366,76.7011,0.0,303.01149999999996
