GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,18.569,59.8985,27.7753,57.5727,55.3722,1.1976,0.0,220.38529999999997,24.5463,49.3873,22.8484,43.179,30.3878,1.6823,0.0,172.0311,15.0267,37.8733,15.0328,76.2268,53.3164,1.5933,0.0,199.0693
다사611484,내국인,관외,72.2917,35.7642,64.1947,86.9764,73.5554,25.8134,0.0,358.59580000000005,51.8108,43.4598,45.9564,117.5761,71.886,25.6771,0.0,356.36619999999994,61.8371,31.902,80.1212,117.0618,59.8351,20.3086,0.0,371.0658
다사611484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,39.8029,39.8029,0.0,0.0,0.0,0.0,0.0,0.0,10.8614,10.8614,0.0,0.0,0.0,0.0,0.0,0.0,50.0253,50.0253
다사611484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,9.9288,9.9288,0.0,0.0,0.0,0.0,0.0,0.0,53.5546,53.5546,0.0,0.0,0.0,0.0,0.0,0.0,34.7793,34.7793
다사611485,내국인,관내,86.6958,67.8959,74.7822,52.712,68.5538,34.33,0.0,384.96969999999993,78.8558,78.5533,88.0643,73.5935,56.2136,47.5211,0.0,422.8016,73.4364,58.6367,52.7841,46.3219,62.3581,45.2898,0.0,338.827
다사611485,내국인,관외,96.0227,30.5346,72.6922,18.3819,85.0309,69.7336,0.0,372.3959,78.3027,37.9878,60.5831,12.5113,71.4849,99.6928,0.0,360.5626,81.4017,39.541,108.2134,23.3157,125.2316,71.1978,0.0,448.9012
다사611485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,29.0112,29.0112,0.0,0.0,0.0,0.0,0.0,0.0,10.9782,10.9782,0.0,0.0,0.0,0.0,0.0,0.0,25.8492,25.8492
다사611485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,30.6049,30.6049,0.0,0.0,0.0,0.0,0.0,0.0,54.7471,54.7471,0.0,0.0,0.0,0.0,0.0,0.0,49.6143,49.6143
다사612483,내국인,관내,56.8048,35.8065,0.1165,53.7873,35.3245,23.689,0.0,205.5286,47.5334,51.3109,0.1711,39.0437,44.8705,18.7955,0.0,201.7251,42.8001,50.6891,0.1568,36.0292,41.9928,27.3838,0.0,199.05180000000001
다사612483,내국인,관외,82.3597,42.319,60.5773,72.8755,17.2743,24.4544,0.0,299.8602,54.4534,45.0165,84.1006,81.9888,13.0981,17.8262,0.0,296.4836,108.7812,56.4575,77.3106,104.521,9.0537,16.8985,0.0,373.0225
다사612483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,69.2813,69.2813,0.0,0.0,0.0,0.0,0.0,0.0,38.0535,38.0535,0.0,0.0,0.0,0.0,0.0,0.0,79.6975,79.6975
다사612483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,40.9996,40.9996,0.0,0.0,0.0,0.0,0.0,0.0,40.2213,40.2213,0.0,0.0,0.0,0.0,0.0,0.0,138.8553,138.8553
다사612484,내국인,관내,39.1144,76.8998,6.2619,2.4703,99.8014,30.9311,0.0,255.4789,26.3646,43.9677,4.8868,1.6482,123.1314,25.861,0.0,225.85969999999998,36.7847,69.7347,4.0234,3.4844,129.8643,15.9986,0.0,259.89009999999996
다사612484,내국인,관외,93.604,99.9191,26.1245,96.1411,95.4594,1.7515,0.0,412.99960000000004,124.5517,131.6568,35.169,71.3259,139.6431,1.584,0.0,503.9305,59.2886,104.0416,28.2093,83.2888,64.9296,1.4814,0.0,341.23929999999996
다사612484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,49.9639,49.9639,0.0,0.0,0.0,0.0,0.0,0.0,91.4166,91.4166,0.0,0.0,0.0,0.0,0.0,0.0,90.4116,90.4116
다사612485,내국인,관내,83.434,27.3056,26.9786,6.616,87.1814,27.1662,0.0,258.6818,63.5867,33.8198,14.2761,9.7659,65.8369,23.0499,0.0,210.3353,42.3085,19.7329,25.3746,7.8463,124.2248,15.5308,0.0,235.0179
