GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,0.7494,68.8869,17.0277,83.0969,19.2684,84.5448,0.0,273.5741,0.4259,47.1408,20.142,53.3039,28.3347,113.8175,0.0,263.1648,0.7651,39.1537,15.6842,51.032,26.5012,124.0848,0.0,257.221
다사611484,내국인,관외,5.9984,63.7971,83.3644,66.2918,92.1504,42.7252,0.0,354.32730000000004,3.1511,39.8592,49.6045,98.2222,72.9664,62.2437,0.0,326.0471,3.6311,41.8582,110.9397,71.4838,69.7707,58.5261,0.0,356.20959999999997
다사611484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,70.5444,70.5444,0.0,0.0,0.0,0.0,0.0,0.0,5.8516,5.8516,0.0,0.0,0.0,0.0,0.0,0.0,3.5904,3.5904
다사611485,내국인,관내,81.1087,31.571,51.1801,5.951,93.2777,1.4708,0.0,264.5593,109.8492,15.9037,31.9919,6.7665,92.4185,1.9486,0.0,258.8784,102.5303,17.4844,61.1998,8.6688,91.2855,0.8403,0.0,282.00910000000005
다사611485,내국인,관외,24.4421,71.1281,9.2718,73.7479,27.5464,90.9597,0.0,297.096,17.3248,106.5944,9.8474,72.3505,25.9883,45.7797,0.0,277.8851,21.3074,82.8136,6.4171,91.3829,14.1062,90.4257,0.0,306.4529
다사611485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,104.6015,104.6015,0.0,0.0,0.0,0.0,0.0,0.0,82.1002,82.1002,0.0,0.0,0.0,0.0,0.0,0.0,50.4023,50.4023
다사611485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,62.7742,62.7742,0.0,0.0,0.0,0.0,0.0,0.0,95.4784,95.4784,0.0,0.0,0.0,0.0,0.0,0.0,100.2359,100.2359
다사612483,내국인,관내,45.1425,22.5446,74.4093,34.3825,76.595,69.9514,0.0,323.0253,32.7804,31.9038,44.2976,31.2402,74.3164,40.8759,0.0,255.41430000000003,53.2735,14.4779,106.8209,20.2481,95.6753,55.9341,0.0,346.42979999999994
다사612483,내국인,관외,46.2244,55.6005,23.8123,18.874,95.7456,16.9007,0.0,257.1575,26.2269,32.3673,32.0019,10.3457,68.3073,13.6099,0.0,182.859,67.7835,31.9972,27.071,16.5278,93.5567,10.5494,0.0,247.4856
다사612483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,124.0738,124.0738,0.0,0.0,0.0,0.0,0.0,0.0,129.0963,129.0963,0.0,0.0,0.0,0.0,0.0,0.0,12.6035,12.6035
다사612484,내국인,관내,38.0984,76.1057,34.4155,0.7665,75.2614,32.1477,0.0,256.79519999999997,31.84,51.9997,51.4456,0.4266,53.85,28.9607,0.0,218.5226,26.2621,98.1357,32.9182,0.9517,86.7787,28.0991,0.0,273.1455
다사612484,내국인,관외,51.032,77.5699,28.4705,67.5177,79.7526,35.615,0.0,339.95770000000005,63.1984,94.6014,20.2751,37.2418,102.9759,50.8589,0.0,369.1515,51.1884,99.0991,30.5906,40.4593,118.2541,32.8019,0.0,372.3934
다사612484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,6.9356,6.9356,0.0,0.0,0.0,0.0,0.0,0.0,43.2849,43.2849,0.0,0.0,0.0,0.0,0.0,0.0,54.6387,54.6387
다사612485,내국인,관내,1.2821,91.7908,88.8826,57.8522,74.9856,74.3395,0.0,389.13280000000003,1.547,131.6064,131.8543,70.6862,95.86,109.5467,0.0,541.1006,1.0141,66.2098,121.2068,64.1329,63.0887,100.7441,0.0,416.3964
