GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,94.885,48.4132,13.1565,0.4874,38.933,17.3602,0.0,213.2353,115.5249,57.2105,11.1331,0.505,52.8135,24.817,0.0,262.004,138.9501,71.6063,8.2002,0.7167,36.8983,24.5224,0.0,280.894
다사611484,내국인,관외,62.0653,7.5817,84.5664,84.2263,76.4389,78.5814,0.0,393.46000000000004,46.5644,5.8706,100.419,56.7698,67.5827,83.5871,0.0,360.7936,85.1949,9.1064,93.6509,87.5965,41.5189,95.3212,0.0,412.38879999999995
다사611484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,62.3955,62.3955,0.0,0.0,0.0,0.0,0.0,0.0,47.6274,47.6274,0.0,0.0,0.0,0.0,0.0,0.0,76.5071,76.5071
다사611484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,16.6239,16.6239,0.0,0.0,0.0,0.0,0.0,0.0,166.1111,166.1111,0.0,0.0,0.0,0.0,0.0,0.0,100.1217,100.1217
다사611485,내국인,관내,73.7348,80.4449,94.661,56.1925,16.6196,21.1582,0.0,342.81100000000004,67.6014,90.2783,105.1838,79.7806,13.5769,25.7984,0.0,382.21940000000006,103.5642,65.3458,123.703,60.3493,17.3181,24.5732,0.0,394.85360000000003
다사611485,내국인,관외,0.4708,61.0849,85.0662,97.7394,42.6077,9.3434,0.0,296.31239999999997,0.4568,49.7921,60.5289,143.7666,56.0608,5.8572,0.0,316.46239999999995,0.2916,70.8566,59.934,127.4612,40.5714,10.5219,0.0,309.6367
다사611485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,122.495,122.495,0.0,0.0,0.0,0.0,0.0,0.0,34.2602,34.2602,0.0,0.0,0.0,0.0,0.0,0.0,129.1461,129.1461
다사611485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,23.7843,23.7843,0.0,0.0,0.0,0.0,0.0,0.0,20.7644,20.7644,0.0,0.0,0.0,0.0,0.0,0.0,38.1228,38.1228
다사612483,내국인,관내,48.0411,53.2759,11.0795,84.4963,90.6566,20.7784,0.0,308.32779999999997,53.9968,58.3371,15.2951,86.0638,97.9929,24.0862,0.0,335.7719,69.5009,46.2584,7.549,115.1681,105.5378,14.6907,0.0,358.7049
다사612483,내국인,관외,49.2274,4.0168,19.784,43.7698,58.2109,65.777,0.0,240.78590000000003,27.8926,4.5454,19.762,63.2715,73.8733,58.0876,0.0,247.43240000000003,71.5596,3.2337,13.0224,40.2753,42.8983,37.814,0.0,208.8033
다사612483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,5.2538,5.2538,0.0,0.0,0.0,0.0,0.0,0.0,41.4932,41.4932,0.0,0.0,0.0,0.0,0.0,0.0,76.0224,76.0224
다사612484,내국인,관내,3.9205,14.5366,43.2388,66.9466,96.4494,15.0394,0.0,240.13129999999998,5.6588,20.8191,64.6739,37.4135,126.6551,16.8159,0.0,272.0363,3.6354,19.1322,28.6112,66.295,116.3253,16.0179,0.0,250.017
다사612484,내국인,관외,9.1722,87.5195,35.3736,45.2851,49.2114,68.4837,0.0,295.0455,8.4102,52.5909,34.4718,57.1683,28.5777,100.1297,0.0,281.3486,10.8977,70.7804,52.3079,28.7269,67.6616,55.0696,0.0,285.4441
다사612485,내국인,관내,18.1766,85.4317,63.0783,46.9355,13.9127,10.2064,0.0,237.7412,22.7759,86.203,43.2675,34.2303,8.5506,7.5511,0.0,202.5784,21.6753,94.8755,81.5455,47.8313,10.296,13.6712,0.0,269.89480000000003
다사612485,내국인,관외,62.0881,22.6402,59.4768,90.9747,68.5225,90.5776,0.0,394.2799,85.8455,23.2369,55.6081,78.2637,65.4222,131.7752,0.0,440.15160000000003,62.0004,23.3798,52.2601,61.6444,102.691,49.5558,0.0,351.53149999999994
다사612485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,58.4728,58.4728,0.0,0.0,0.0,0.0,0.0,0.0,29.6387,29.6387,0.0,0.0,0.0,0.0,0.0,0.0,60.9953,60.9953
다사612486,내국인,관내,43.8793,80.8522,4.5267,90.2024,92.758,16.592,0.0,328.81059999999997,45.1094,99.0429,4.0497,119.0107,123.3318,23.0806,0.0,413.6251,31.5597,75.0685,4.5754,90.2132,69.902,19.6122,0.0,290.93100000000004
다사612486,내국인,관외,33.8999,57.2601,47.885,2.2141,8.7822,25.8385,0.0,175.8798,20.7617,55.0669,42.1324,2.5656,12.5548,20.7913,0.0,153.87269999999998,47.1852,76.1295,56.7292,2.7813,7.3132,24.7539,0.0,214.89229999999998
다사612486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,60.3802,60.3802,0.0,0.0,0.0,0.0,0.0,0.0,1.1794,1.1794,0.0,0.0,0.0,0.0,0.0,0.0,15.0308,15.0308
다사612486,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,9.7479,9.7479,0.0,0.0,0.0,0.0,0.0,0.0,34.3059,34.3059,0.0,0.0,0.0,0.0,0.0,0.0,92.7365,92.7365
다사613483,내국인,관내,65.7185,23.4775,42.5172,50.1153,76.9719,96.8231,0.0,355.6235,61.6047,16.6263,58.8614,40.4009,97.9386,114.0381,0.0,389.46999999999997,75.8142,24.0419,31.0576,69.4906,94.0292,68.1332,0.0,362.56669999999997
다사613483,내국인,관외,62.9874,23.7085,34.7375,21.448,36.6982,41.7818,0.0,221.36139999999997,52.9993,22.4549,51.5898,23.8588,45.1298,55.7118,0.0,251.74439999999998,81.5013,31.7879,35.8325,18.7403,24.1069,41.5352,0.0,233.5041
다사613483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,88.3776,88.3776,0.0,0.0,0.0,0.0,0.0,0.0,43.1704,43.1704,0.0,0.0,0.0,0.0,0.0,0.0,157.1036,157.1036
다사613484,내국인,관내,30.1556,13.1464,73.6623,43.9792,12.2404,90.933,0.0,264.1169,34.4076,9.7138,104.0348,46.4206,15.9753,48.9849,0.0,259.53700000000003,18.2403,13.1863,82.672,37.6622,10.7435,66.3388,0.0,228.84310000000005
다사613484,내국인,관외,57.7771,61.9067,67.5307,47.486,75.3598,33.6166,0.0,343.6769,66.7692,36.6974,90.8945,30.0898,76.6111,34.81,0.0,335.872,54.9447,67.5689,75.4937,36.4656,50.4452,42.2648,0.0,327.18289999999996
