GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,37.6396,34.1692,46.2445,21.5693,74.8896,89.4478,0.0,303.96,29.5799,32.3694,26.5281,28.2689,87.3076,108.992,0.0,313.0459,21.5287,20.0983,24.6496,29.9575,68.5151,105.1034,0.0,269.8526
다사611484,내국인,관외,71.6171,73.7658,90.1512,44.2334,75.7948,10.8735,0.0,366.43580000000003,52.0061,85.6128,75.6747,22.8411,103.4838,10.099,0.0,349.71750000000003,48.1346,48.3367,109.0215,39.1137,39.2335,11.7865,0.0,295.62649999999996
다사611484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,24.8713,24.8713,0.0,0.0,0.0,0.0,0.0,0.0,17.6534,17.6534,0.0,0.0,0.0,0.0,0.0,0.0,33.1594,33.1594
다사611485,내국인,관내,5.2469,45.7106,48.9153,11.8816,74.673,57.6698,0.0,244.09720000000002,5.3605,48.9674,68.1049,13.4678,81.3025,62.2837,0.0,279.4868,7.7213,51.3908,32.4305,8.3153,79.2229,76.9361,0.0,256.0169
다사611485,내국인,관외,29.2324,86.9823,31.8566,37.4419,30.3127,14.714,0.0,230.53990000000002,37.715,121.4541,34.6342,27.2334,40.4879,13.9602,0.0,275.4848,21.8708,97.895,42.6499,21.6581,38.6825,13.0637,0.0,235.82000000000002
다사611485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,70.8658,70.8658,0.0,0.0,0.0,0.0,0.0,0.0,67.0277,67.0277,0.0,0.0,0.0,0.0,0.0,0.0,87.4669,87.4669
다사612483,내국인,관내,30.9554,72.7327,82.0564,54.9112,22.2983,1.284,0.0,264.238,18.0784,104.5678,72.9403,69.3981,17.837,1.1363,0.0,283.9579,16.5842,37.5902,51.2263,58.6925,31.277,1.5458,0.0,196.91600000000003
다사612483,내국인,관외,69.262,14.9236,50.1972,78.8221,20.4461,58.5952,0.0,292.2462,99.2871,16.0913,41.8005,51.9786,24.9385,69.7398,0.0,303.8358,92.0572,9.9375,62.1813,81.1693,12.07,30.368,0.0,287.7833
다사612483,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,21.265,21.265,0.0,0.0,0.0,0.0,0.0,0.0,141.3053,141.3053,0.0,0.0,0.0,0.0,0.0,0.0,22.6829,22.6829
다사612484,내국인,관내,76.1679,85.0974,75.7174,0.2935,21.1149,58.8126,0.0,317.2037,92.4298,104.7249,75.2201,0.3358,17.0096,38.8761,0.0,328.5963,100.1173,66.5694,85.4901,0.285,12.1912,49.6023,0.0,314.25530000000003
다사612484,내국인,관외,35.773,36.1559,36.3091,8.3435,56.8978,54.5308,0.0,228.0101,42.5275,39.4095,18.7688,6.6324,53.6703,79.3042,0.0,240.3127,41.873,26.6823,24.0333,9.0396,43.6885,28.0622,0.0,173.3789
다사612484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,25.012,25.012,0.0,0.0,0.0,0.0,0.0,0.0,35.6344,35.6344,0.0,0.0,0.0,0.0,0.0,0.0,56.9698,56.9698
다사612484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,114.7909,114.7909,0.0,0.0,0.0,0.0,0.0,0.0,162.9909,162.9909,0.0,0.0,0.0,0.0,0.0,0.0,23.6441,23.6441
다사612485,내국인,관내,48.5896,36.2122,70.2206,95.4844,14.5577,11.6145,0.0,276.67900000000003,31.0885,51.9846,80.8076,139.6631,18.0406,17.4029,0.0,338.98729999999995,42.982,26.5586,58.5313,50.6093,12.4765,8.8019,0.0,199.95959999999997
다사612485,내국인,관외,66.4966,87.8739,99.1438,78.7827,15.0505,61.0744,0.0,408.42190000000005,64.9698,97.421,79.5602,63.0497,18.4762,53.3502,0.0,376.8271000000001,47.6445,85.0209,86.4328,72.9131,18.9589,52.2969,0.0,363.26709999999997
