GID,CUSTOMER_CLASS,CUSTOMER_ADDR,A10,A20,A30,A40,A50,A60,X,TOTAL,WD_A10,WD_A20,WD_A30,WD_A40,WD_A50,WD_A60,WD_X,WD_TOTAL,HD_A10,HD_A20,HD_A30,HD_A40,HD_A50,HD_A60,HD_X,HD_TOTAL
다사611484,내국인,관내,72.1907,58.1425,91.194,69.428,4.2897,75.004,0.0,370.2489,66.119,51.9271,123.1964,84.4474,2.9192,63.7379,0.0,392.34700000000004,52.6317,64.9008,97.0865,53.1795,2.3593,39.115,0.0,309.2728
다사611484,내국인,관외,24.3533,48.1739,64.2326,82.4638,57.2719,6.4917,0.0,282.98720000000003,15.5837,32.1415,90.6938,69.9866,50.6794,8.399,0.0,267.484,30.1707,27.9094,69.4195,63.4442,42.9948,9.6901,0.0,243.6287
다사611484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,70.5973,70.5973,0.0,0.0,0.0,0.0,0.0,0.0,93.1677,93.1677,0.0,0.0,0.0,0.0,0.0,0.0,60.4269,60.4269
다사611484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,27.6991,27.6991,0.0,0.0,0.0,0.0,0.0,0.0,69.5279,69.5279,0.0,0.0,0.0,0.0,0.0,0.0,43.7175,43.7175
다사611485,내국인,관내,88.0127,48.2025,7.7599,59.8202,94.6312,25.9759,0.0,324.4024,51.1913,48.367,11.1138,76.4054,87.8056,35.1939,0.0,310.077,125.9121,42.0712,8.7855,60.6901,125.2438,25.1522,0.0,387.8549
다사611485,내국인,관외,42.8326,87.4632,14.1688,16.9913,74.289,98.0741,0.0,333.81899999999996,30.314,64.1279,11.0506,9.6271,46.0804,140.1223,0.0,301.3223,49.1969,78.7852,7.8637,10.7901,69.6011,147.0437,0.0,363.2807
다사611485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,38.4144,38.4144,0.0,0.0,0.0,0.0,0.0,0.0,6.2035,6.2035,0.0,0.0,0.0,0.0,0.0,0.0,115.7445,115.7445
다사611485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,42.3923,42.3923,0.0,0.0,0.0,0.0,0.0,0.0,4.2851,4.2851,0.0,0.0,0.0,0.0,0.0,0.0,99.6486,99.6486
다사612483,내국인,관내,99.5423,60.0695,17.1243,12.5785,66.7137,74.5604,0.0,330.5887,76.3498,73.8314,16.7161,8.3962,41.2419,37.839,0.0,254.37439999999998,74.4832,41.6365,11.7454,14.701,92.1798,55.8037,0.0,290.5496
다사612483,내국인,관외,71.4808,87.9273,57.5243,90.8637,60.056,37.7796,0.0,405.63169999999997,56.0783,57.7769,38.3259,118.17,36.8552,37.0665,0.0,344.2728,100.4776,108.8158,73.498,111.4221,43.2988,45.8221,0.0,483.33439999999996
다사612483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,103.2202,103.2202,0.0,0.0,0.0,0.0,0.0,0.0,64.8752,64.8752,0.0,0.0,0.0,0.0,0.0,0.0,1.7752,1.7752
다사612484,내국인,관내,56.7824,15.3413,41.2036,69.5994,55.0986,40.7667,0.0,278.79200000000003,30.6206,19.34,52.0391,37.474,33.2635,58.7297,0.0,231.46689999999998,33.4907,15.8927,50.2169,53.4505,49.9081,25.2364,0.0,228.1953
다사612484,내국인,관외,35.0409,82.4683,85.9514,13.8378,26.8683,22.0801,0.0,266.2468,34.0967,96.6715,48.1326,8.5795,25.3282,21.8145,0.0,234.623,17.6296,46.9309,47.2551,11.8034,25.8193,19.3212,0.0,168.7595
다사612484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,19.3985,19.3985,0.0,0.0,0.0,0.0,0.0,0.0,60.9517,60.9517,0.0,0.0,0.0,0.0,0.0,0.0,64.1775,64.1775
다사612484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,27.9362,27.9362,0.0,0.0,0.0,0.0,0.0,0.0,72.6958,72.6958,0.0,0.0,0.0,0.0,0.0,0.0,22.6952,22.6952
다사612485,내국인,관내,83.5142,95.076,7.6449,62.3074,28.6512,63.4247,0.0,340.61839999999995,85.0339,133.1186,10.8125,90.4854,14.8719,32.4936,0.0,366.81589999999994,61.2129,130.8737,10.7068,39.5914,27.3083,52.427,0.0,322.1201
다사612485,내국인,관외,89.124,87.0713,12.6063,2.6636,44.4146,64.7206,0.0,300.6004,66.2952,59.2997,16.4571,3.5175,56.9572,75.1763,0.0,277.703,62.7173,83.4908,17.3109,3.3111,59.4491,91.1993,0.0,317.4785
다사612485,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,4.1466,4.1466,0.0,0.0,0.0,0.0,0.0,0.0,89.8189,89.8189,0.0,0.0,0.0,0.0,0.0,0.0,42.8308,42.8308
다사612485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,98.9168,98.9168,0.0,0.0,0.0,0.0,0.0,0.0,23.7898,23.7898,0.0,0.0,0.0,0.0,0.0,0.0,74.6374,74.6374
다사612486,내국인,관내,89.05,68.1403,76.6835,50.2127,34.7723,32.6708,0.0,351.52959999999996,68.0596,86.7252,51.9415,61.4832,22.9306,23.7269,0.0,314.86699999999996,89.3702,77.3632,63.4219,30.8001,46.5957,19.168,0.0,326.7191
다사612486,내국인,관외,54.6738,53.658,83.5492,76.2528,18.8205,2.8744,0.0,289.82869999999997,66.0806,45.7498,110.9663,67.8547,16.7638,1.9278,0.0,309.34299999999996,31.0686,31.9892,61.9324,72.6089,20.1294,3.8177,0.0,221.54620000000003
다사612486,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,70.107,70.107,0.0,0.0,0.0,0.0,0.0,0.0,54.8362,54.8362,0.0,0.0,0.0,0.0,0.0,0.0,138.4812,138.4812
다사613483,내국인,관내,65.8692,73.708,11.0992,87.9859,23.0223,15.0104,0.0,276.69500000000005,93.5722,97.5878,7.8692,91.2479,13.8049,17.0558,0.0,321.13779999999997,76.8607,74.0553,10.7931,131.0598,12.977,16.996,0.0,322.7419
다사613483,내국인,관외,60.9451,83.6839,50.9078,33.7577,4.8131,64.7401,0.0,298.8477,47.6954,94.5328,62.4147,24.4789,4.4781,84.0102,0.0,317.6101,66.9466,96.476,46.4602,19.8211,5.7909,88.816,0.0,324.3108
다사613483,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.254,0.0,0.0,0.0,0.0,0.0,0.0,35.4536,35.4536,0.0,0.0,0.0,0.0,0.0,0.0,14.8347,14.8347
다사613484,내국인,관내,55.7022,7.3743,88.4121,78.1788,88.9195,91.1736,0.0,409.7605,70.9716,6.1328,119.2634,115.0252,107.9624,68.2453,0.0,487.60069999999996,65.1347,9.7683,85.5645,80.3694,87.8119,119.1601,0.0,447.80889999999994
다사613484,내국인,관외,69.6094,42.3843,92.9614,33.8944,25.4559,29.5278,0.0,293.8332,91.5636,61.0973,99.0157,25.5395,31.0674,19.7831,0.0,328.0666,55.6012,45.6808,63.4675,20.3408,36.5644,35.7898,0.0,257.4445
다사613484,법인,X,0.0,0.0,0.0,0.0,0.0,0.0,10.1494,10.1494,0.0,0.0,0.0,0.0,0.0,0.0,55.2214,55.2214,0.0,0.0,0.0,0.0,0.0,0.0,35.2172,35.2172
다사613484,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,58.4423,58.4423,0.0,0.0,0.0,0.0,0.0,0.0,43.3369,43.3369,0.0,0.0,0.0,0.0,0.0,0.0,82.69,82.69
다사613485,내국인,관내,39.1561,6.3809,5.6543,3.8627,34.1961,67.4574,0.0,156.7075,38.4024,9.1379,8.3143,2.8019,32.858,67.9814,0.0,159.4959,51.4801,4.2964,6.983,3.0623,48.3178,44.5824,0.0,158.722
다사613485,내국인,관외,7.633,33.0516,35.7889,37.4566,57.8217,97.1549,0.0,268.9067,4.5456,27.6649,46.5146,47.417,56.3721,82.9867,0.0,265.5009,7.1644,23.2851,45.3097,32.4612,46.3998,67.235,0.0,221.85519999999997
다사613485,외국인,X,0.0,0.0,0.0,0.0,0.0,0.0,2.1825,2.1825,0.0,0.0,0.0,0.0,0.0,0.0,20.4459,20.4459,0.0,0.0,0.0,0.0,0.0,0.0,34.0344,34.0344
